user_pseudo_id,session_num,pv_num,purchase_num
3939554685.1399790274,2,4,0
3971637.9491517320,2,4,0
6088329.5403893701,2,4,0
87611457.6549440551,2,4,0
2480355.6189149833,2,3,0
3375579.1020196938,2,3,0
3800379.0455980745,2,3,0
5657091.0725666085,2,3,0
8422172.0158670059,2,3,0
17521665.9037750662,2,3,0
29075163.7786809154,2,3,0
45902040.3590695107,2,3,0
52864881.1060078620,2,3,0
59729201.1044975045,2,3,0
67719607.1350747706,2,3,0
70997684.3871988077,2,3,0
72035800.6079630017,2,3,0
79705488.0592710558,2,3,0
86641463.1220034013,2,3,0
88276059.2857254428,2,3,0
91508025.1536444049,2,3,0
7273529446.2607364220,2,3,0
2697697.5281449654,2,3,0
3361945.7930143521,2,3,0
3916638.4519072903,2,3,0
4459791.0198710247,2,3,0
4782362.0406410962,2,3,0
7095241.9100878268,2,3,0
8121799.6088720655,2,3,0
31425471.9624938342,2,3,0
35056094.3010625552,2,3,0
37915575.3196179526,2,3,0
39041326.2863276474,2,3,0
51460580.5033162938,2,3,0
61290830.9402977739,2,3,0
61904301.5606830884,2,3,0
69451933.2151832146,2,3,0
73138804.5513339390,2,3,0
81753492.5896683489,2,3,0
83488628.2421168010,2,3,0
1014209.5295344253,2,3,0
3855382.8134509652,2,3,0
5812481.0427255685,2,3,0
6020872.8317499836,2,3,0
6557382.9225480017,2,3,0
7055740.5555842735,2,3,0
7507858.2260684737,2,3,0
7732748.4014455759,2,3,0
8033241.4658566260,2,3,0
18531333.6071316778,2,3,0
25867648.8156598186,2,3,0
29083115.3081789850,2,3,0
35829690.8192457683,2,3,0
38711255.5972064512,2,3,0
56320935.6412257446,2,3,0
60302762.8238131125,2,3,0
63343638.8485354806,2,3,0
63648494.4353920384,2,3,0
67324174.3036896754,2,3,0
69222875.0592492131,2,3,0
69600234.8063964811,2,3,0
77099370.7249930766,2,3,0
81666147.6693820292,2,3,0
1026043.4481623879,2,3,0
1674937.2501954408,2,3,0
4902634.1944567521,2,3,0
5447711.5673173338,2,3,0
17803245.8473139154,2,3,0
30339580.1837884134,2,3,0
31123302.4260923459,2,3,0
64703674.5635544725,2,3,0
91028872.0097105946,2,3,0
91402989.1176353647,2,3,0
2641428292.7834056699,2,3,0
8056058941.4064674358,2,3,0
1074827.3094914450,2,3,0
1241311.9053826995,2,3,0
1425367.2926254306,2,3,0
1634368.2960742229,2,3,0
1651145.3914666443,2,3,0
1666055.2891591393,2,3,0
1802673.1199165370,2,3,0
2048289.6396881482,2,3,0
2150476.5607270002,2,3,0
3084045.8608001284,2,3,0
3894626.1939953896,2,3,0
4506565.3398992363,2,3,0
5145251.0695186555,2,3,0
5177388.1744771991,2,3,0
6137126.6425310969,2,3,0
6297849.9862855088,2,3,0
6343968.0358698964,2,3,0
6649483.2557948208,2,3,0
7141026.4991648334,2,3,0
7848753.2176692442,2,3,0
8341301.4674734045,2,3,0
8863168.6826627312,2,3,0
8993634.4659860713,2,3,0
9805802.5540249468,2,3,0
14081344.4046152034,2,3,0
14448995.7216113113,2,3,0
23505664.2729951098,2,3,0
28586512.4187692257,2,3,0
28660693.4033569129,2,3,0
30568217.6117789947,2,3,0
36294581.4406229851,2,3,0
37734058.7521038759,2,3,0
51322744.0534183533,2,3,0
51715098.3277290282,2,3,0
67147563.9108863651,2,3,0
69263331.5866080017,2,3,0
71906806.7444188380,2,3,0
75275589.1683504225,2,3,0
76130127.9630140859,2,3,0
79045990.5685380297,2,3,0
79872819.5589477364,2,3,0
88625974.4209854305,2,3,0
6223615643.4231261565,2,3,0
8017914689.9828809868,2,3,0
1847031.8084425545,2,3,0
2942279.6949051665,2,3,0
3365223.1021399464,2,3,0
3383716.6611692455,2,3,0
3692421.3925439512,2,3,0
4276279.4242397580,2,3,0
4515232.6442025100,2,3,0
4718637.0667148468,2,3,0
4916383.4770938221,2,3,0
5100911.2007645748,2,3,0
5120905.9346498974,2,3,0
5252054.2469494576,2,3,0
6003848.2302887740,2,3,0
6670671.8696355698,2,3,0
6776269.2321622094,2,3,0
7036422.3240097126,2,3,0
7783445.0215033835,2,3,0
7916777.4674709983,2,3,0
8579754.8643108595,2,3,0
8706904.5288128463,2,3,0
9200322.7600727353,2,3,0
12235009.2822985341,2,3,0
13312349.2974999933,2,3,0
15000897.4277358859,2,3,0
17731850.3403983890,2,3,0
18969206.4623045205,2,3,0
19284785.3301418607,2,3,0
20978367.4208235690,2,3,0
23048226.3147302392,2,3,0
24271810.4572234862,2,3,0
26644318.5766003090,2,3,0
32283011.2308929472,2,3,0
35369425.8247061473,2,3,0
37369549.9285801750,2,3,0
38109933.2116200845,2,3,0
39328486.7067111697,2,3,0
47366934.1583649933,2,3,0
47689291.8831375533,2,3,0
48874361.6335909696,2,3,0
49724445.4848955842,2,3,0
51721226.0373375541,2,3,0
58983733.9260615250,2,3,0
60941990.7364030779,2,3,0
65808641.9502034047,2,3,0
67737935.1004879893,2,3,0
71737439.8740297820,2,3,0
73311836.2989418750,2,3,0
74311161.2995661726,2,3,0
82531800.8560051946,2,3,0
83055302.6206573348,2,3,0
83848314.6770781430,2,3,0
84822257.5300953924,2,3,0
2454419756.3938543753,2,3,0
1000823.8498711409,2,3,0
2822253.0008553094,2,3,0
2970654.7294492721,2,3,0
3224152.1809989513,2,3,0
3817331.5479177642,2,3,0
3938086.0596319531,2,3,0
4691826.5895735104,2,3,0
5770543.5287720427,2,3,0
5926725.4569099858,2,3,0
7230874.6185228251,2,3,0
7293202.3936271081,2,3,0
8670187.8889185964,2,3,0
18738347.8186190803,2,3,0
25605851.3460770171,2,3,0
45165663.3420563743,2,3,0
53967156.3545000085,2,3,0
60631929.8963255350,2,3,0
65435457.9275100272,2,3,0
66704572.4741761374,2,3,0
67411236.7919461496,2,3,0
68751238.3836683246,2,3,0
69557637.7461362411,2,3,0
80398761.0712867952,2,3,0
82245562.5826702571,2,3,0
83150650.5613046047,2,3,0
86515138.7571966209,2,3,0
91930442.1582789494,2,3,0
608774908.5824415155,2,3,0
1746657.8573006894,2,3,0
1898176.9498275272,2,3,0
2530166.8680446898,2,3,0
2594730.2684393054,2,3,0
3132510.1363152305,2,3,0
3222006.1621020623,2,3,0
5100409.0507273169,2,3,0
5951664.0476837933,2,3,0
8659516.6381667092,2,3,0
11640776.2735270836,2,3,0
19341353.1932124727,2,3,0
21863461.0399727169,2,3,0
31146881.6692607040,2,3,0
32751141.4057125279,2,3,0
44438982.0079953759,2,3,0
56139133.8078392083,2,3,0
58258610.9665627262,2,3,0
83744884.3492341149,2,3,0
1285418.4651557245,2,3,0
2671782.0199995845,2,3,0
3236736.5706395869,2,3,0
4138070.8416159597,2,3,0
5267852.5984545887,2,3,0
6141202.3014032648,2,3,0
6955377.1674930544,2,3,0
7842471.5549393380,2,3,0
11074720.4180515987,2,3,0
12458130.2872799342,2,3,0
15880211.0122199082,2,3,0
17399417.0638644187,2,3,0
23275357.4902263965,2,3,0
34930820.9169736280,2,3,0
36940983.5856697391,2,3,0
39732954.8030807128,2,3,0
46754020.7630251202,2,3,0
57726763.8930007140,2,3,0
67873875.7228733701,2,3,0
80205427.6233393638,2,3,0
84240000.3349579376,2,3,0
84250340.3870514519,2,3,0
4808919074.2862133843,2,3,0
5892245434.4123039885,2,3,0
7610397200.0305016793,2,3,0
1334130.4553128109,2,3,0
1755314.8510475586,2,3,0
2624836.3687362069,2,3,0
3034338.1305751957,2,3,0
3088612.8198093918,2,3,0
3168264.9425544605,2,3,0
3535781.3737565702,2,3,0
3800520.0138699748,2,3,0
4964109.6126683631,2,3,0
5180535.6052503180,2,3,0
6346906.5942940543,2,3,0
6788372.3207851920,2,3,0
7902626.4047157874,2,3,0
7984287.0445898728,2,3,0
8503424.3494556389,2,3,0
11251106.0689722800,2,3,0
13742699.5299080850,2,3,0
14009851.8002828285,2,3,0
24411737.5240989752,2,3,0
28283558.1074927487,2,3,0
32155934.9505078476,2,3,0
37546612.0352174634,2,3,0
44153275.4028572450,2,3,0
44411482.4753024878,2,3,0
69500767.8650377036,2,3,0
81745394.0030685375,2,3,0
84451707.7899889283,2,3,0
84940316.3983789481,2,3,0
87364431.4252658422,2,3,0
90217773.6850455785,2,3,0
91725829.6229732547,2,3,0
1073330266.7015620163,2,3,0
5884583393.5275489097,2,3,0
6964853427.5508925273,2,3,0
2339452.7680324562,2,3,0
2972282.1182824882,2,3,0
2987552.3260687953,2,3,0
3224174.5108858446,2,3,0
4325537.8772171688,2,3,0
4534930.3051147823,2,3,0
5148882.3167591450,2,3,0
6823924.5842623412,2,3,0
8155118.0240341424,2,3,0
12672404.1251472264,2,3,0
20983023.6941442142,2,3,0
21604772.6466091223,2,3,0
38775993.2416615624,2,3,0
46724704.8731100305,2,3,0
48307042.5322602244,2,3,0
56877415.4555413792,2,3,0
59813649.3989475470,2,3,0
63951327.8180844671,2,3,0
85429404.9299258685,2,3,0
143821237.8450072237,2,3,0
2178077804.8842506021,2,3,0
4150351.7074589732,2,3,0
4962836.3603263143,2,3,0
8658865.2771864075,2,3,0
13098751.2571447014,2,3,0
20500941.1462531206,2,3,0
35758417.1133676470,2,3,0
37176707.9995112747,2,3,0
49218714.5401294569,2,3,0
63410046.2721566644,2,3,0
67681539.7569635332,2,3,0
78206822.7003670175,2,3,0
91264202.6756967929,2,3,0
3627583112.4936810835,2,3,0
2927609.8749336065,2,3,0
3370614.1127721319,2,3,0
3431523.8401109165,2,3,0
3443865.9238065250,2,3,0
5475140.2033578184,2,3,0
7242587.8333206990,2,3,0
7307545.1903590736,2,3,0
32657138.9446811740,2,3,0
41965506.6848659618,2,3,0
46026077.7518889581,2,3,0
51205141.4652775288,2,3,0
56374632.5797769176,2,3,0
65404500.0877029795,2,3,0
66143298.3226523045,2,3,0
77580185.6932077126,2,3,0
86612411.0995714545,2,3,0
88988344.9306640999,2,3,0
2887582069.4332551004,2,3,0
1177500.4498749572,2,3,0
1314626.1526147301,2,3,0
1694980.3552828965,2,3,0
3986027.7955337157,2,3,0
7181248.6759614119,2,3,0
7295398.8740811324,2,3,0
10480450.3268645093,2,3,0
11193876.8543278345,2,3,0
32543956.8015049227,2,3,0
36658307.2110034999,2,3,0
72458280.3405967201,2,3,0
77302504.3917848338,2,3,0
78423074.5117903534,2,3,0
79609146.4738845303,2,3,0
83859619.1902049177,2,3,0
85213149.5835716228,2,3,0
3016727455.2288875231,2,3,0
7376802934.9423447190,2,3,0
1537004.9405438496,2,3,0
1998779.5364049044,2,3,0
2258253.5878103416,2,3,0
2287347.9803908820,2,3,0
2967787.3778292743,2,3,0
3350910.0858421688,2,3,0
4483614.5084574910,2,3,0
5483228.8156096689,2,3,0
5743810.3016844754,2,3,0
6025435.8810178369,2,3,0
6279020.6703606079,2,3,0
9095232.2378756239,2,3,0
21414642.9139358603,2,3,0
22738758.3913256907,2,3,0
24941831.5026767867,2,3,0
32107498.3137973921,2,3,0
34356855.6145430306,2,3,0
46565858.5076434013,2,3,0
47477211.5398452753,2,3,0
86085711.0649851706,2,3,0
90717380.3883282431,2,3,0
91262386.8532604143,2,3,0
1589163.2589763217,2,3,0
2136302.2738963049,2,3,0
4170956.9440332006,2,3,0
7755755.3190200723,2,3,0
8986854.7632061609,2,3,0
14947856.8023221015,2,3,0
23127293.6520395082,2,3,0
37085367.1287714031,2,3,0
72249587.4409026273,2,3,0
80470938.4822551212,2,3,0
82542156.7101825634,2,3,0
88848670.2178060333,2,3,0
1491497.4461546167,2,3,0
2354610.5385673251,2,3,0
2771561.9764883309,2,3,0
3677527.7415412528,2,3,0
3693251.1293306801,2,3,0
4279922.4719662231,2,3,0
4318875.5408593502,2,3,0
4713926.2226817240,2,3,0
5400332.1352181140,2,3,0
7879944.4028703735,2,3,0
8159230.3276955430,2,3,0
8390265.2400369863,2,3,0
8767886.8135201152,2,3,0
9013004.6849855680,2,3,0
10690662.4465180033,2,3,0
11889545.6859699832,2,3,0
14172281.7805390678,2,3,0
17889842.4918302789,2,3,0
22955709.0677519730,2,3,0
27840308.3938802918,2,3,0
37394543.6521009821,2,3,0
37688112.9838964164,2,3,0
42905290.2797011155,2,3,0
43102191.5296227709,2,3,0
43726276.7371126284,2,3,0
45370527.9007157616,2,3,0
58552132.8675116105,2,3,0
61100914.0764841810,2,3,0
67785471.4547537374,2,3,0
71440670.7855292266,2,3,0
80101407.5480048252,2,3,0
6090617881.6205632408,2,3,0
2262724.6807963688,2,3,0
2526912.7108743899,2,3,0
3412220.6161181119,2,3,0
66442353.6670792545,2,3,0
69927619.4187882147,2,3,0
71147773.5871039584,2,3,0
89315430.1139073710,2,3,0
1191595.0807538434,2,3,0
2153463.7762424803,2,3,0
3125208.9912634712,2,3,0
4656681.7680756674,2,3,0
4703752.6683215184,2,3,0
5831570.8539810349,2,3,0
5984225.9602151378,2,3,0
5995230.5787795547,2,3,0
6398706.0468502670,2,3,0
6869766.4315065419,2,3,0
8308718.9091598665,2,3,0
8513404.1560810130,2,3,0
9474837.9742339844,2,3,0
14517150.0590182239,2,3,0
20561950.0336763812,2,3,0
21405474.8179634169,2,3,0
31856263.3115534133,2,3,0
37005959.9746797432,2,3,0
38690208.7182176252,2,3,0
41742790.0596940636,2,3,0
43432271.7556324942,2,3,0
44911583.9319974514,2,3,0
45037288.0000097831,2,3,0
53708074.9864664905,2,3,0
79145909.9032898361,2,3,0
83026668.0236476984,2,3,0
84838363.2478325916,2,3,0
1656410.6446869505,2,3,0
2326260.7972319570,2,3,0
8513444.5567329357,2,3,0
9002289.5357403470,2,3,0
11735100.1238961102,2,3,0
27817153.6482984087,2,3,0
72316117.0053999815,2,3,0
72843174.5553797119,2,3,0
8800529752.6014444097,2,3,0
1373821.7724952387,2,3,0
2552708.2888844032,2,3,0
2785863.3493960078,2,3,0
4629823.4034139429,2,3,0
6265852.0585206540,2,3,0
6878255.7766912402,2,3,0
7848544.7119271991,2,3,0
8555378.9389346161,2,3,0
21745635.1795067194,2,3,0
26791514.7779495439,2,3,0
32743429.0907176985,2,3,0
45861443.6039676555,2,3,0
64012765.7344304821,2,3,0
90134528.0786459510,2,3,0
8037197705.3745269079,2,3,0
2025774.2493314343,2,3,0
2282351.2411303101,2,3,0
2365373.6129933203,2,3,0
4158185.7027360199,2,3,0
5631792.1687799446,2,3,0
10568965.6123651483,2,3,0
22951202.0382385944,2,3,0
23533779.4541431679,2,3,0
38169107.7041832474,2,3,0
42825466.5032757911,2,3,0
45223641.1688961778,2,3,0
48509845.3597365867,2,3,0
64100632.8174648109,2,3,0
72554917.1915979455,2,3,0
87518197.0738699238,2,3,0
91845295.7855209777,2,3,0
4820777028.1107354928,2,3,0
2239216.0864555906,2,3,0
6290691.9570936621,2,3,0
6954339.3458079746,2,3,0
7385045.1979581775,2,3,0
7519248.9790596503,2,3,0
7548028.6088808959,2,3,0
7962044.0429502957,2,3,0
8076277.6782788696,2,3,0
13387579.0042353266,2,3,0
24660462.9174636611,2,3,0
29968606.7495888618,2,3,0
32296672.8586972838,2,3,0
58126405.9146273162,2,3,0
62825736.8375059679,2,3,0
71018407.0268528624,2,3,0
79679034.2481527380,2,3,0
98230469.6192623722,2,3,0
7654759368.7327688543,2,3,0
1283562.7271739130,2,3,0
2503571.6859800176,2,3,0
4366587.8376041830,2,3,0
4808569.0594564342,2,3,0
5065553.5181457334,2,3,0
5427342.8831102340,2,3,0
5526799.8608496803,2,3,0
6093377.8307103717,2,3,0
8034571.8148818147,2,3,0
8847897.8850420413,2,3,0
11110761.6990243626,2,3,0
12464231.4680570107,2,3,0
14364212.1569048388,2,3,0
22132409.1370712025,2,3,0
23108510.9602004134,2,3,0
23369267.5642428490,2,3,0
30512945.9970299001,2,3,0
36409051.2473309308,2,3,0
51363548.3734441520,2,3,0
62749560.9454233175,2,3,0
64220431.9087068372,2,3,0
68496506.3644433197,2,3,0
69999738.3312984726,2,3,0
80384131.0276848334,2,3,0
86508394.7585294838,2,3,0
88701381.7062162253,2,3,0
635454985.4177910953,2,3,0
4833895636.6233301377,2,3,0
2071949.7215312684,2,3,0
2383800.2224677747,2,3,0
2459231.0189148580,2,3,0
2830113.9216639220,2,3,0
3396758.7051559179,2,3,0
3936212.8547176078,2,3,0
4255867.7293308039,2,3,0
4428919.7901381218,2,3,0
4804108.4534747167,2,3,0
5120558.5457337078,2,3,0
6287917.9997170994,2,3,0
7434397.5951277736,2,3,0
7454686.5856861799,2,3,0
8195250.0648244329,2,3,0
8241146.2236457726,2,3,0
8404403.4641928160,2,3,0
8738905.9123224844,2,3,0
8807556.3132787235,2,3,0
11155696.9178266620,2,3,0
14619770.6993177974,2,3,0
15649044.3640981610,2,3,0
20928168.6995633179,2,3,0
23195910.9650139307,2,3,0
28118225.0128507344,2,3,0
35955796.5147237741,2,3,0
53339898.1037921977,2,3,0
54172208.1189367725,2,3,0
67880484.2860840457,2,3,0
70567097.2822472503,2,3,0
81145779.2391294646,2,3,0
89270312.0433802091,2,3,0
90584448.1209151863,2,3,0
91990933.5484014116,2,3,0
6538549275.4054630141,2,3,0
1238823.8899835012,2,3,0
2172389.8047989483,2,3,0
4012212.2994476423,2,3,0
4098320.0889932951,2,3,0
4196364.1096832225,2,3,0
4326991.0141842007,2,3,0
6143664.2427256881,2,3,0
6409952.2328919306,2,3,0
7326012.1457831712,2,3,0
8521803.8343482239,2,3,0
11392997.0452542880,2,3,0
25012527.1286427801,2,3,0
31624311.7046471288,2,3,0
33942403.6401820354,2,3,0
88378065.0132782521,2,3,0
88518371.7926781605,2,3,0
89372816.6860702994,2,3,0
91553021.6700548007,2,3,0
5915648.4395340393,2,3,0
8230456.3416120370,2,3,0
19393914.1408147303,2,3,0
40940931.9181836719,2,3,0
57575504.6596788527,2,3,0
84685660.7453986259,2,3,0
86296287.9557899167,2,3,0
89572854.3111910125,2,3,0
1019468.5334749980,2,3,0
5670930.6113394279,2,3,0
43082717.6762385200,2,3,0
46677120.0767635207,2,3,0
47375536.8128816501,2,3,0
53754619.9595775034,2,3,0
57030497.0592801612,2,3,0
69325511.4021533129,2,3,0
1055744.1540577876,2,3,0
1797877.4119905327,2,3,0
2887103.8793831171,2,3,0
4050713.9478154831,2,3,0
7097201.9589207602,2,3,0
7505759.7208961153,2,3,0
7943399.7517670354,2,3,0
8703102.1143732288,2,3,0
8993177.3987090771,2,3,0
17990924.6718048837,2,3,0
21744330.0351302952,2,3,0
46160109.1380448744,2,3,0
50219096.4524372869,2,3,0
62493704.8329637109,2,3,0
65012823.6951030874,2,3,0
89548299.6172869531,2,3,0
2166281.3993632679,2,3,0
3293056.4938465988,2,3,0
3703556.6531316729,2,3,0
7414935.9185663711,2,3,0
7765214.3948801688,2,3,0
18626895.4533948878,2,3,0
19600616.8334367979,2,3,0
19690063.1404731152,2,3,0
28736828.9853962587,2,3,0
30741589.3061922535,2,3,0
33675483.1377304860,2,3,0
33997650.0447092864,2,3,0
39896843.0550535470,2,3,0
44259347.4548988890,2,3,0
59881821.7828942268,2,3,0
69413718.0004693473,2,3,0
72684986.0088997863,2,3,0
80970806.3030148549,2,3,0
86065134.0380284848,2,3,0
2454587897.2593357717,2,3,0
3047325459.3641459137,2,3,0
2553376.5071263528,2,3,0
3647264.8125362704,2,3,0
5603326.7713237909,2,3,0
5967274.9053700698,2,3,0
6836264.1450317310,2,3,0
6920326.7200178385,2,3,0
7217666.2825556235,2,3,0
7644025.4587246782,2,3,0
8884257.8556472735,2,3,0
24788449.4417864027,2,3,0
50949519.2194561130,2,3,0
52752150.9132367332,2,3,0
53385204.5090247425,2,3,0
56386222.8486908408,2,3,0
57177215.6230728872,2,3,0
63495242.4453468119,2,3,0
64627740.4972226134,2,3,0
1980868.9359460739,2,3,0
2634971.8631257028,2,3,0
4198259.8769858448,2,3,0
4316323.5820047526,2,3,0
29045127.0418079947,2,3,0
29446453.0592592079,2,3,0
64512511.2104299007,2,3,0
85664190.6740521925,2,3,0
2407319422.1289002004,2,3,0
1268508.2452362592,2,3,0
1579973.9456406432,2,3,0
3260913.3217939828,2,3,0
4469792.1009519507,2,3,0
7073455.3987765518,2,3,0
7405938.1100408739,2,3,0
7516047.9837553673,2,3,0
8160623.9490683456,2,3,0
8309178.4498621558,2,3,0
8925796.5566852782,2,3,0
19068412.4932996231,2,3,0
29714748.4981675399,2,3,0
32817064.8511500961,2,3,0
42087913.4638823296,2,3,0
54271419.8892236403,2,3,0
59210261.6423421550,2,3,0
62596507.1384025366,2,3,0
80117189.2665554009,2,3,0
86378835.7378512074,2,3,0
897288731.4729088586,2,3,0
1519798.3257351238,2,3,0
5066510.4826677910,2,3,0
5963935.9513863493,2,3,0
13408498.4844482704,2,3,0
42623107.8292316497,2,3,0
88047191.3180958854,2,3,0
7365207.2523849228,2,3,0
34761310.9821545240,2,3,0
91151293.5062308562,2,3,0
2410191.2296550105,2,3,0
3578384.1426306176,2,3,0
3934411.8631942430,2,3,0
4151996.2467059527,2,3,0
6755970.0508789781,2,3,0
8103871.2202240386,2,3,0
10093455.3327076120,2,3,0
13738195.4817163762,2,3,0
14551545.7575394923,2,3,0
26152245.0356694682,2,3,0
44260717.6492333033,2,3,0
46412107.5002025047,2,3,0
73863875.8756865810,2,3,0
90542332.3714478102,2,3,0
1087271.0550084610,2,3,0
3915660.4191929107,2,3,0
6376832.6656471005,2,3,0
8746324.1659097118,2,3,0
16072039.5399443415,2,3,0
21622657.3510407449,2,3,0
25833755.8374510389,2,3,0
39428413.8893702867,2,3,0
41089728.3448923698,2,3,0
43847967.0880955348,2,3,0
45198145.9348916352,2,3,0
49357002.3892994318,2,3,0
52982930.9467828676,2,3,0
63442200.0927900858,2,3,0
65775849.3855811775,2,3,0
82676627.3315160493,2,3,0
2960116813.3164420833,2,3,0
7852921607.2680311674,2,3,0
1740716.8752770515,2,3,0
2029731.8781505079,2,3,0
5617001.8844667668,2,3,0
9200636.5212926287,2,3,0
12473634.8186466377,2,3,0
13969036.0081931951,2,3,0
46649325.0961678525,2,3,0
71673507.5221146012,2,3,0
1322530472.2716921628,2,3,0
3314834143.6436208162,2,3,0
1826681.7584546425,2,3,0
3094514.3622321916,2,3,0
4049068.3154246144,2,3,0
6941580.1272238872,2,3,0
8153340.3962208962,2,3,0
15109073.4660146736,2,3,0
17770814.0677856922,2,3,0
18006171.0127971096,2,3,0
47098569.7059755974,2,3,0
58132451.4417604093,2,3,0
68270273.1344533014,2,3,0
70967481.8215526245,2,3,0
80025534.9853031233,2,3,0
81895079.4377882362,2,3,0
87774670.8624596435,2,3,0
4705156728.8844667668,2,3,0
2773546.3249438172,2,3,0
2811641.1954257600,2,3,0
3010292.6922307333,2,3,0
4482199.4806475677,2,3,0
8609446.9807933869,2,3,0
14011989.3027750642,2,3,0
28107372.8295355333,2,3,0
53706158.7903887497,2,3,0
77520709.8946286469,2,3,0
2384598207.3945894828,2,3,0
1878073.9082886163,2,3,0
2523282.0037008256,2,3,0
2689021.5075235142,2,3,0
7074383.0289294444,2,3,0
17392236.5762383169,2,3,0
27700391.5760431214,2,3,0
2184347553.2844482037,2,3,0
2882138.1643961145,2,3,0
5954659.9445759685,2,3,0
6171798.8842895561,2,3,0
7291116.1315673541,2,3,0
9891374.2343154801,2,3,0
23140328.1947451967,2,3,0
26927222.0116434466,2,3,0
39362139.9309720885,2,3,0
76677410.7070261515,2,3,0
78650944.3728669443,2,3,0
83751440.0028161554,2,3,0
95527882.7818371646,2,3,0
64193625.1045749980,2,3,0
6698829.2913246021,2,3,0
7970517.2294060067,2,3,0
8737821.3859755667,2,3,0
40117767.8252851231,2,3,0
89789394.2597420876,2,3,0
6153391.5250083186,2,3,0
30134883.7367449983,2,3,0
36766631.4743601945,2,3,0
72042136.4434238797,2,3,0
74004370.6528954809,2,3,0
76559586.1940519648,2,3,0
4284184.3688859061,2,3,0
5894445.0894186602,2,3,0
7244376.9124127681,2,3,0
7693113.9990112733,2,3,0
9132217.7353750654,2,3,0
22361759.6364920334,2,3,0
36840415.0900560034,2,3,0
52212469.0856833553,2,3,0
73931621.9039360057,2,3,0
74198251.2684794823,2,3,0
87454817.0736126243,2,3,0
87734941.2355387920,2,3,0
7320904.5303167393,2,3,0
9024390.3772940097,2,3,0
10841502.0089060699,2,3,0
22702793.7596065588,2,3,0
39950189.1539315658,2,3,0
63910682.3898034968,2,3,0
69341836.2558683568,2,3,0
89871789.8311623713,2,3,0
1251613.6883891663,2,3,0
7424999.0460080352,2,3,0
19131638.1831606785,2,3,0
32839957.3393000741,2,3,0
37329035.0021758307,2,3,0
52390196.2432819599,2,3,0
57524508.0288397966,2,3,0
58517860.5666109748,2,3,0
70584106.1917722687,2,3,0
82634664.1779971858,2,3,0
5558972317.3417820979,2,3,0
1929434.4518118388,2,3,0
2121651.9176614852,2,3,0
4245761.0705871947,2,3,0
6458761.9654352548,2,3,0
7587325.4448417937,2,3,0
7841089.9990707562,2,3,0
8409802.3139389758,2,3,0
14982101.4600188380,2,3,0
17627263.1217726601,2,3,0
23408695.0592550265,2,3,0
30879027.0599886425,2,3,0
1002919.0971151508,2,3,0
3690557.0678718386,2,3,0
28225691.4355300424,2,3,0
30660648.5298167195,2,3,0
46052290.4479587070,2,3,0
78930172.8213446414,2,3,0
82013427.6249744706,2,3,0
89074248.6735539734,2,3,0
4588879.6796835440,2,3,0
5904515.3297341822,2,3,0
14526692.0112075345,2,3,0
22585320.6610558893,2,3,0
25696825.7214343560,2,3,0
40153926.3739647624,2,3,0
64971316.9848603770,2,3,0
8784508.9836287221,2,3,0
34613853.2888561516,2,3,0
47222017.6400265258,2,3,0
67709279.6140816731,2,3,0
1846058.4828918419,2,3,0
4191125.4128891836,2,3,0
4863437.7047723941,2,3,0
28814488.6023938748,2,3,0
32303429.8025757637,2,3,0
2262467784.4256607765,2,3,0
1736103.6244321466,2,3,0
4128978.2953589300,2,3,0
18626930.8440413007,2,3,0
45292964.4270379332,2,3,0
86368638.7039629807,2,3,0
91549575.4431985334,2,3,0
4786610.0878447989,2,3,0
6093527.0458392987,2,3,0
6909589.0638199407,2,3,0
8073082.8951829567,2,3,0
12976370.6104373332,2,3,0
14330046.7569034924,2,3,0
31597890.5605966286,2,3,0
41620309.6612884243,2,3,0
48425668.3893110253,2,3,0
48455194.1185856398,2,3,0
48870664.5279245713,2,3,0
54440102.7229130319,2,3,0
57596162.3416096364,2,3,0
60896948.1476974860,2,3,0
7894633.0593336622,2,3,0
8032692.7392551326,2,3,0
8415714.2383458977,2,3,0
12171045.1863204638,2,3,0
33695405.0794563248,2,3,0
59218144.2434721535,2,3,0
75829592.5379872564,2,3,0
76027172.7439709422,2,3,0
88220718.4700110650,2,3,0
5353262849.8415904664,2,3,0
43302684.9537303882,2,3,0
82986753.4736802833,2,3,0
86879548.1120861969,2,3,0
2620419.2065095529,2,3,0
5888389.1112536965,2,3,0
7031647.2336390545,2,3,0
7880716.7284644664,2,3,0
88137117.3055325130,2,3,0
3413276979.7104631005,2,3,0
2063626.9238065250,2,3,0
7180883.9551265550,2,3,0
21448488.7843695147,2,3,0
2789430989.7793582630,2,3,0
1458190.5604552963,2,3,0
11824706.0582537940,2,3,0
91713192.1815138657,2,3,0
3168735.1228098052,2,3,0
3717568.1756248738,2,3,0
4124455.9717900118,2,3,0
4842477.5672323092,2,3,0
6263018.2540796842,2,3,0
22076827.6669604638,2,3,0
79053893.4613675636,2,3,0
82869039.8054995035,2,3,0
1218354.4088705988,2,3,0
1349213.2344164978,2,3,0
5252330.8088521152,2,3,0
8290658.4118961926,2,3,0
8825880.1192866520,2,3,0
17818918.7435741013,2,3,0
19307534.6693866747,2,3,0
30661037.4868964721,2,3,0
33200819.9327318811,2,3,0
62441590.7523431441,2,3,0
4330548.6921437826,2,3,0
8708197.9078268781,2,3,0
25318574.4734023291,2,3,0
34779567.8271920563,2,3,0
3300212.6532031085,2,3,0
